trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2281,False,"{'a': 0.2, 'e': 0.10218197363388216}",20,9,6.9188533526381715,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2282,False,"{'a': 0.2, 'e': 0.10207984273420904}",25,17,17.91167091025969,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2283,False,"{'a': 0.2, 'e': 0.10197781391438715}",20,3,30.540036631443186,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2284,False,"{'a': 0.2, 'e': 0.10187588707238764}",20,15,4.22598286003182,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
2285,False,"{'a': 0.2, 'e': 0.10177406210628373}",20,12,14.535443589638062,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2286,False,"{'a': 0.2, 'e': 0.1016723389142504}",30,18,22.387277858925852,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2287,False,"{'a': 0.2, 'e': 0.10157071739456446}",25,11,23.695065309079602,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2288,False,"{'a': 0.2, 'e': 0.10146919744560434}",25,7,30.153698972645202,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2289,False,"{'a': 0.2, 'e': 0.10136777896585016}",30,12,32.64018220387433,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2290,False,"{'a': 0.2, 'e': 0.10126646185388341}",25,6,36.54508732490028,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2291,False,"{'a': 0.2, 'e': 0.10116524600838693}",30,4,31.948181809569583,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
2292,False,"{'a': 0.2, 'e': 0.10106413132814485}",20,10,19.115465468242732,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2293,False,"{'a': 0.2, 'e': 0.10096311771204257}",25,15,19.684383959250805,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2294,False,"{'a': 0.2, 'e': 0.10086220505906641}",25,14,-31.086165041604087,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
2295,False,"{'a': 0.2, 'e': 0.10076139326830373}",25,1,35.20799204414673,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2296,False,"{'a': 0.2, 'e': 0.10066068223894266}",25,17,13.779480248919445,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2297,False,"{'a': 0.2, 'e': 0.10056007187027226}",20,0,32.37483054931171,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2298,False,"{'a': 0.2, 'e': 0.1004595620616821}",20,13,11.38802635241343,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2299,False,"{'a': 0.2, 'e': 0.1003591527126624}",25,13,20.130167650993787,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2300,False,"{'a': 0.2, 'e': 0.1002588437228037}",30,14,34.28083012954095,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2301,False,"{'a': 0.2, 'e': 0.10015863499179714}",20,0,22.354906794219854,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2302,False,"{'a': 0.2, 'e': 0.10005852641943393}",25,12,18.325389610055844,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2303,False,"{'a': 0.2, 'e': 0.09995851790560546}",20,9,20.696801311989,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2304,False,"{'a': 0.2, 'e': 0.09985860935030318}",35,21,27.83971436974754,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2305,False,"{'a': 0.2, 'e': 0.09975880065361863}",30,17,23.58394013912672,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2306,False,"{'a': 0.2, 'e': 0.09965909171574303}",20,10,18.036278914355147,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2307,False,"{'a': 0.2, 'e': 0.09955948243696745}",20,13,13.238292013397613,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2308,False,"{'a': 0.2, 'e': 0.09945997271768263}",20,12,2.112266990707239,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2309,False,"{'a': 0.2, 'e': 0.09936056245837874}",20,11,20.462645662020748,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2310,False,"{'a': 0.2, 'e': 0.09926125155964564}",25,7,32.584861499471096,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2311,False,"{'a': 0.2, 'e': 0.09916203992217239}",25,9,29.871741498776807,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2312,False,"{'a': 0.2, 'e': 0.09906292744674731}",20,3,15.439581076775426,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2313,False,"{'a': 0.2, 'e': 0.09896391403425789}",20,15,10.49670086461878,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2314,False,"{'a': 0.2, 'e': 0.09886499958569081}",20,0,14.410909540149978,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2315,False,"{'a': 0.2, 'e': 0.09876618400213154}",20,12,17.834273728047304,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2316,False,"{'a': 0.2, 'e': 0.09866746718476449}",30,0,37.40520090662466,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
2317,False,"{'a': 0.2, 'e': 0.09856884903487283}",25,15,19.264703227164727,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2318,False,"{'a': 0.2, 'e': 0.09847032945383845}",30,15,23.79947168584293,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2319,False,"{'a': 0.2, 'e': 0.09837190834314172}",35,23,8.870660796473569,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2320,False,"{'a': 0.2, 'e': 0.09827358560436156}",20,14,13.040768801447012,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2321,False,"{'a': 0.2, 'e': 0.09817536113917512}",20,9,16.494447328233942,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2322,False,"{'a': 0.2, 'e': 0.09807723484935804}",20,9,19.716590197684695,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2323,False,"{'a': 0.2, 'e': 0.09797920663678401}",25,5,28.00905156920711,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2324,False,"{'a': 0.2, 'e': 0.09788127640342477}",20,0,25.539954911656547,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2325,False,"{'a': 0.2, 'e': 0.09778344405135005}",25,3,33.886122446514904,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2326,False,"{'a': 0.2, 'e': 0.09768570948272756}",25,8,27.607643558288256,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2327,False,"{'a': 0.2, 'e': 0.0975880725998227}",25,8,37.14238861176472,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2328,False,"{'a': 0.2, 'e': 0.09749053330499857}",25,2,36.23652585241713,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2329,False,"{'a': 0.2, 'e': 0.09739309150071584}",20,7,12.720500985600307,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2330,False,"{'a': 0.2, 'e': 0.09729574708953277}",20,5,23.252798332180184,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2331,False,"{'a': 0.2, 'e': 0.09719849997410489}",25,0,39.16706316896735,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2332,False,"{'a': 0.2, 'e': 0.09710135005718508}",30,13,31.110621858642194,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2333,False,"{'a': 0.2, 'e': 0.09700429724162336}",30,12,-33.25363402081861,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
2334,False,"{'a': 0.2, 'e': 0.09690734143036704}",20,10,23.973997433330357,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2335,False,"{'a': 0.2, 'e': 0.09681048252646021}",20,13,-9.15784982569482,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
2336,False,"{'a': 0.2, 'e': 0.09671372043304398}",20,14,10.619052994426783,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2337,False,"{'a': 0.2, 'e': 0.0966170550533562}",20,16,8.402222404043126,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2338,False,"{'a': 0.2, 'e': 0.09652048629073157}",20,14,14.245827937042998,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2339,False,"{'a': 0.2, 'e': 0.09642401404860125}",20,8,10.575968773631512,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2340,False,"{'a': 0.2, 'e': 0.09632763823049303}",20,9,19.127015973880333,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2341,False,"{'a': 0.2, 'e': 0.09623135874003104}",25,8,30.13428111283773,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2342,False,"{'a': 0.2, 'e': 0.09613517548093582}",25,7,32.425763229058234,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2343,False,"{'a': 0.2, 'e': 0.09603908835702411}",20,12,15.588538964385751,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2344,False,"{'a': 0.2, 'e': 0.09594309727220877}",25,8,8.266138084465538,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
2345,False,"{'a': 0.2, 'e': 0.09584720213049865}",30,22,17.678085809988943,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2346,False,"{'a': 0.2, 'e': 0.09575140283599869}",35,12,23.413409451631694,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
2347,False,"{'a': 0.2, 'e': 0.09565569929290953}",20,13,8.99390693244329,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2348,False,"{'a': 0.2, 'e': 0.09556009140552765}",20,0,19.35859907267374,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2349,False,"{'a': 0.2, 'e': 0.09546457907824508}",30,20,9.614342214820963,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2350,False,"{'a': 0.2, 'e': 0.09536916221554961}",20,7,23.92332485238203,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2351,False,"{'a': 0.2, 'e': 0.09527384072202429}",25,8,30.232181615606855,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2352,False,"{'a': 0.2, 'e': 0.09517861450234763}",25,13,-30.329401844066908,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
2353,False,"{'a': 0.2, 'e': 0.09508348346129337}",30,12,22.116386458603255,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2354,False,"{'a': 0.2, 'e': 0.09498844750373053}",20,16,8.27579109757829,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2355,False,"{'a': 0.2, 'e': 0.0948935065346231}",30,16,22.77133340452014,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2356,False,"{'a': 0.2, 'e': 0.09479866045903014}",25,18,15.252215058380667,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2357,False,"{'a': 0.2, 'e': 0.09470390918210549}",20,0,32.75309890190802,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2358,False,"{'a': 0.2, 'e': 0.09460925260909794}",20,15,-1.0685488060802397,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
2359,False,"{'a': 0.2, 'e': 0.09451469064535088}",20,16,7.632126399598382,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2360,False,"{'a': 0.2, 'e': 0.09442022319630235}",25,16,4.789944217536561,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2361,False,"{'a': 0.2, 'e': 0.09432585016748485}",25,7,32.538562196180976,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2362,False,"{'a': 0.2, 'e': 0.0942315714645254}",20,5,24.215060564849683,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2363,False,"{'a': 0.2, 'e': 0.09413738699314529}",20,16,8.055432479843011,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2364,False,"{'a': 0.2, 'e': 0.09404329665916}",20,16,6.481682150050908,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2365,False,"{'a': 0.2, 'e': 0.09394930036847918}",25,3,37.00360403003655,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2366,False,"{'a': 0.2, 'e': 0.09385539802710659}",20,0,-16.495403172928185,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
2367,False,"{'a': 0.2, 'e': 0.09376158954113986}",25,9,30.404883959096765,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2368,False,"{'a': 0.2, 'e': 0.09366787481677047}",35,17,-17.2933214786458,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
2369,False,"{'a': 0.2, 'e': 0.09357425376028367}",20,8,-35.33232260365305,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
2370,False,"{'a': 0.2, 'e': 0.09348072627805847}",20,11,12.622295451435829,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2371,False,"{'a': 0.2, 'e': 0.09338729227656732}",30,17,24.389712713997156,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2372,False,"{'a': 0.2, 'e': 0.09329395166237625}",20,13,-0.07259619717873411,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
2373,False,"{'a': 0.2, 'e': 0.09320070434214457}",25,0,0.11650723271393137,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
2374,False,"{'a': 0.2, 'e': 0.09310755022262503}",35,21,-14.328117674062668,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2375,False,"{'a': 0.2, 'e': 0.09301448921066349}",20,8,3.4714717731762357,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
2376,False,"{'a': 0.2, 'e': 0.0929215212131989}",30,7,17.24929269322164,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
2377,False,"{'a': 0.2, 'e': 0.09282864613726322}",20,16,8.157777486109964,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2378,False,"{'a': 0.2, 'e': 0.09273586388998147}",30,11,-0.04842897899247389,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
2379,False,"{'a': 0.2, 'e': 0.09264317437857134}",20,1,19.065261157611147,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2380,False,"{'a': 0.2, 'e': 0.09255057751034329}",20,16,8.640892079982379,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2381,False,"{'a': 0.2, 'e': 0.09245807319270043}",20,12,-2.7362446352843843,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
2382,False,"{'a': 0.2, 'e': 0.0923656613331385}",25,14,19.829118417372918,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2383,False,"{'a': 0.2, 'e': 0.09227334183924561}",30,19,11.647105955542159,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2384,False,"{'a': 0.2, 'e': 0.09218111461870225}",25,14,-34.702710063336106,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
2385,False,"{'a': 0.2, 'e': 0.09208897957928115}",25,16,18.902436994506914,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2386,False,"{'a': 0.2, 'e': 0.09199693662884734}",20,16,6.22570897975995,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2387,False,"{'a': 0.2, 'e': 0.09190498567535782}",20,3,31.80661836832095,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2388,False,"{'a': 0.2, 'e': 0.09181312662686164}",20,12,9.201051771549594,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2389,False,"{'a': 0.2, 'e': 0.09172135939149971}",25,11,11.241461421487884,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2390,False,"{'a': 0.2, 'e': 0.09162968387750484}",25,19,13.82689963430811,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2391,False,"{'a': 0.2, 'e': 0.09153809999320149}",30,21,16.888055796268397,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2392,False,"{'a': 0.2, 'e': 0.09144660764700575}",20,5,-11.392520341131894,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
2393,False,"{'a': 0.2, 'e': 0.09135520674742524}",35,9,7.599134799775636,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
2394,False,"{'a': 0.2, 'e': 0.09126389720305914}",20,6,8.077264130206606,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
2395,False,"{'a': 0.2, 'e': 0.09117267892259785}",30,16,25.01600177259699,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2396,False,"{'a': 0.2, 'e': 0.09108155181482307}",20,0,-15.215723943915702,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
2397,False,"{'a': 0.2, 'e': 0.09099051578860766}",25,0,8.726890379651856,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
2398,False,"{'a': 0.2, 'e': 0.09089957075291566}",30,17,12.249993600823176,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2399,False,"{'a': 0.2, 'e': 0.09080871661680201}",35,18,1.6906261896002626,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
2400,False,"{'a': 0.2, 'e': 0.09071795328941251}",20,7,18.336641791742913,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2401,False,"{'a': 0.2, 'e': 0.09062728067998384}",20,5,17.44874750801759,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
2402,False,"{'a': 0.2, 'e': 0.09053669869784342}",25,7,9.236071441907935,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
2403,False,"{'a': 0.2, 'e': 0.09044620725240926}",30,13,30.460788500617195,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2404,False,"{'a': 0.2, 'e': 0.0903558062531899}",25,13,12.447133104951263,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2405,False,"{'a': 0.2, 'e': 0.09026549560978425}",20,13,15.849319682535064,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2406,False,"{'a': 0.2, 'e': 0.0901752752318818}",25,18,16.09712137373262,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2407,False,"{'a': 0.2, 'e': 0.09008514502926208}",25,14,21.181314425833968,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2408,False,"{'a': 0.2, 'e': 0.08999510491179492}",30,20,10.736470285818534,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2409,False,"{'a': 0.2, 'e': 0.08990515478944011}",25,10,15.274226251680611,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2410,False,"{'a': 0.2, 'e': 0.08981529457224763}",20,10,-28.041950007855466,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
2411,False,"{'a': 0.2, 'e': 0.0897255241703572}",20,14,11.370906863191072,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2412,False,"{'a': 0.2, 'e': 0.08963584349399842}",30,11,-16.768474940210353,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
2413,False,"{'a': 0.2, 'e': 0.08954625245349057}",25,8,27.76561670112231,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2414,False,"{'a': 0.2, 'e': 0.08945675095924267}",25,17,13.975981777526778,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2415,False,"{'a': 0.2, 'e': 0.08936733892175319}",20,14,10.220301948967293,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2416,False,"{'a': 0.2, 'e': 0.08927801625161007}",25,8,29.48741457752627,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2417,False,"{'a': 0.2, 'e': 0.08918878285949061}",20,8,21.381725191854784,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2418,False,"{'a': 0.2, 'e': 0.08909963865616147}",20,0,35.7359527197826,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2419,False,"{'a': 0.2, 'e': 0.08901058355247841}",25,15,18.316336733948596,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2420,False,"{'a': 0.2, 'e': 0.08892161745938634}",35,12,31.18256867180983,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
2421,False,"{'a': 0.2, 'e': 0.08883274028791908}",30,18,9.515089599005105,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2422,False,"{'a': 0.2, 'e': 0.08874395194919957}",25,11,14.43889005067662,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2423,False,"{'a': 0.2, 'e': 0.0886552523544394}",20,11,14.229826097557073,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2424,False,"{'a': 0.2, 'e': 0.08856664141493895}",25,15,17.35389746470754,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2425,False,"{'a': 0.2, 'e': 0.08847811904208727}",20,0,-10.734728772206397,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
2426,False,"{'a': 0.2, 'e': 0.08838968514736205}",30,22,8.810811530205541,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2427,False,"{'a': 0.2, 'e': 0.08830133964232934}",35,21,22.572545679318853,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2428,False,"{'a': 0.2, 'e': 0.08821308243864363}",30,16,27.23942844117472,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2429,False,"{'a': 0.2, 'e': 0.08812491344804768}",25,7,32.01764803238371,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2430,False,"{'a': 0.2, 'e': 0.08803683258237255}",20,8,18.629963241735524,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2431,False,"{'a': 0.2, 'e': 0.08794883975353734}",20,9,21.457528335962845,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2432,False,"{'a': 0.2, 'e': 0.0878609348735492}",25,6,-11.10179406670474,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
2433,False,"{'a': 0.2, 'e': 0.08777311785450327}",20,16,8.407127788053844,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2434,False,"{'a': 0.2, 'e': 0.08768538860858248}",25,11,26.514430865594388,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2435,False,"{'a': 0.2, 'e': 0.08759774704805763}",25,2,26.35967076429747,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
2436,False,"{'a': 0.2, 'e': 0.08751019308528712}",20,11,17.22560778922651,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2437,False,"{'a': 0.2, 'e': 0.08742272663271701}",20,2,28.62004766488089,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2438,False,"{'a': 0.2, 'e': 0.08733534760288077}",25,5,-5.957246968480749,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
2439,False,"{'a': 0.2, 'e': 0.08724805590839944}",20,6,27.921900667758102,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2440,False,"{'a': 0.2, 'e': 0.0871608514619813}",20,16,7.632487966400783,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2441,False,"{'a': 0.2, 'e': 0.08707373417642189}",20,13,15.194777972648147,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2442,False,"{'a': 0.2, 'e': 0.08698670396460387}",20,2,15.345590856718065,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2443,False,"{'a': 0.2, 'e': 0.08689976073949708}",25,9,34.315175638341124,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2444,False,"{'a': 0.2, 'e': 0.0868129044141583}",25,16,19.205291758539353,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2445,False,"{'a': 0.2, 'e': 0.08672613490173114}",20,2,19.44860865426844,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2446,False,"{'a': 0.2, 'e': 0.0866394521154461}",20,6,25.87222454137165,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2447,False,"{'a': 0.2, 'e': 0.08655285596862042}",20,14,10.345070072740864,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2448,False,"{'a': 0.2, 'e': 0.08646634637465793}",25,4,24.758047927772953,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
2449,False,"{'a': 0.2, 'e': 0.086379923247049}",20,8,18.03842398035719,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2450,False,"{'a': 0.2, 'e': 0.0862935864993705}",20,16,8.72110732622043,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2451,False,"{'a': 0.2, 'e': 0.08620733604528572}",25,19,13.06825037454825,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2452,False,"{'a': 0.2, 'e': 0.08612117179854416}",20,3,-6.951838443668679,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
2453,False,"{'a': 0.2, 'e': 0.0860350936729816}",20,16,8.853676209682938,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2454,False,"{'a': 0.2, 'e': 0.08594910158251981}",25,13,21.664479282149106,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2455,False,"{'a': 0.2, 'e': 0.08586319544116683}",25,12,9.114745632877494,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2456,False,"{'a': 0.2, 'e': 0.08577737516301642}",25,6,31.842525378309357,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2457,False,"{'a': 0.2, 'e': 0.08569164066224835}",20,9,22.053654273888988,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2458,False,"{'a': 0.2, 'e': 0.08560599185312805}",20,8,-26.6197942666118,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
2459,False,"{'a': 0.2, 'e': 0.08552042865000674}",25,11,16.15652672688452,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2460,False,"{'a': 0.2, 'e': 0.08543495096732123}",20,13,12.971076198716553,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2461,False,"{'a': 0.2, 'e': 0.08534955871959381}",35,21,-15.185606118622768,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2462,False,"{'a': 0.2, 'e': 0.08526425182143217}",30,23,11.64509963494888,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2463,False,"{'a': 0.2, 'e': 0.0851790301875295}",30,18,23.48275028139339,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
