trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3801,False,"{'a': 0.9, 'e': 0.022348412265967822}",25,19,11.260973021944165,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3802,False,"{'a': 0.9, 'e': 0.022326075024184187}",30,16,31.230667132545317,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3803,False,"{'a': 0.9, 'e': 0.022303760108477438}",20,14,11.209460023508123,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3804,False,"{'a': 0.9, 'e': 0.02228146749653264}",25,15,17.98887433061667,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3805,False,"{'a': 0.9, 'e': 0.02225919716605721}",30,13,30.614188953386922,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3806,False,"{'a': 0.9, 'e': 0.022236949094780797}",25,16,16.304586603454688,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3807,False,"{'a': 0.9, 'e': 0.022214723260455337}",25,20,10.307640938860139,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3808,False,"{'a': 0.9, 'e': 0.022192519640854974}",20,6,26.00221857918038,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3809,False,"{'a': 0.9, 'e': 0.022170338213776113}",30,20,18.656078811124424,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3810,False,"{'a': 0.9, 'e': 0.022148178957037315}",20,8,24.494254512162055,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3811,False,"{'a': 0.9, 'e': 0.022126041848479317}",25,7,32.1122990316981,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3812,False,"{'a': 0.9, 'e': 0.022103926865965}",20,11,16.835159539916546,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3813,False,"{'a': 0.9, 'e': 0.022081833987379406}",20,0,30.107767753225705,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3814,False,"{'a': 0.9, 'e': 0.02205976319062964}",25,17,16.58818092162773,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3815,False,"{'a': 0.9, 'e': 0.0220377144536449}",25,11,25.9031825188104,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3816,False,"{'a': 0.9, 'e': 0.02201568775437644}",25,14,20.64208768245458,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3817,False,"{'a': 0.9, 'e': 0.021993683070797576}",25,13,22.345644819495522,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3818,False,"{'a': 0.9, 'e': 0.02197170038090362}",20,16,7.635234183943293,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3819,False,"{'a': 0.9, 'e': 0.021949739662711874}",20,10,18.433433277037377,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3820,False,"{'a': 0.9, 'e': 0.02192780089426161}",25,19,10.800142292543672,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3821,False,"{'a': 0.9, 'e': 0.02190588405361408}",20,12,12.516013692007293,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3822,False,"{'a': 0.9, 'e': 0.021883989118852427}",25,11,23.66597619964146,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3823,False,"{'a': 0.9, 'e': 0.021862116068081715}",25,18,11.356711367910988,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3824,False,"{'a': 0.9, 'e': 0.021840264879428882}",35,20,28.940232212581066,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3825,False,"{'a': 0.9, 'e': 0.021818435531042762}",20,6,-13.029050348108361,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
3826,False,"{'a': 0.9, 'e': 0.02179662800109399}",25,5,34.02541834317248,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3827,False,"{'a': 0.9, 'e': 0.021774842267775037}",20,3,14.244808786122096,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3828,False,"{'a': 0.9, 'e': 0.021753078309300157}",35,17,29.16810284982705,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3829,False,"{'a': 0.9, 'e': 0.021731336103905406}",30,10,40.197922562250625,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3830,False,"{'a': 0.9, 'e': 0.02170961562984857}",30,8,43.17660006065035,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3831,False,"{'a': 0.9, 'e': 0.021687916865409176}",20,13,10.551688961059334,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3832,False,"{'a': 0.9, 'e': 0.02166623978888844}",35,25,21.474569917706468,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3833,False,"{'a': 0.9, 'e': 0.021644584378609312}",25,11,24.85702766340015,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3834,False,"{'a': 0.9, 'e': 0.021622950612916365}",35,25,22.09552306496043,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3835,False,"{'a': 0.9, 'e': 0.021601338470175833}",20,8,22.724451753210865,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3836,False,"{'a': 0.9, 'e': 0.021579747928775563}",20,15,7.728233977495103,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3837,False,"{'a': 0.9, 'e': 0.02155817896712503}",25,17,12.03318680470238,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3838,False,"{'a': 0.9, 'e': 0.02153663156365526}",30,16,26.669045326593128,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3839,False,"{'a': 0.9, 'e': 0.021515105696818845}",20,10,18.965081712809837,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3840,False,"{'a': 0.9, 'e': 0.021493601345089923}",25,9,30.674432267019483,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3841,False,"{'a': 0.9, 'e': 0.021472118486964127}",30,21,17.048586711590964,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3842,False,"{'a': 0.9, 'e': 0.021450657100958614}",20,16,8.30224183835082,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3843,False,"{'a': 0.9, 'e': 0.021429217165611993}",25,13,19.66464194625101,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3844,False,"{'a': 0.9, 'e': 0.021407798659484324}",25,13,20.10650874564319,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3845,False,"{'a': 0.9, 'e': 0.02138640156115709}",25,18,12.328415688993049,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3846,False,"{'a': 0.9, 'e': 0.021365025849233204}",20,9,17.48308960537395,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3847,False,"{'a': 0.9, 'e': 0.021343671502336948}",20,8,18.38407839356136,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3848,False,"{'a': 0.9, 'e': 0.021322338499113976}",30,11,34.163709619158745,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3849,False,"{'a': 0.9, 'e': 0.02130102681823127}",25,10,29.62790004220712,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3850,False,"{'a': 0.9, 'e': 0.02127973643837717}",30,21,19.555494412944423,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3851,False,"{'a': 0.9, 'e': 0.021258467338261276}",25,13,20.46533165416329,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3852,False,"{'a': 0.9, 'e': 0.021237219496614494}",30,17,20.28268051517287,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3853,False,"{'a': 0.9, 'e': 0.021215992892188968}",25,16,16.568627552998315,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3854,False,"{'a': 0.9, 'e': 0.021194787503758115}",35,15,37.12637814284437,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3855,False,"{'a': 0.9, 'e': 0.02117360331011653}",25,14,22.876642771776268,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3856,False,"{'a': 0.9, 'e': 0.021152440290080017}",20,7,24.927971098185616,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3857,False,"{'a': 0.9, 'e': 0.02113129842248555}",20,13,15.748427292603614,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3858,False,"{'a': 0.9, 'e': 0.021110177686191275}",20,14,13.695437631397896,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3859,False,"{'a': 0.9, 'e': 0.021089078060076445}",25,11,29.50529881661344,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3860,False,"{'a': 0.9, 'e': 0.021067999523041434}",25,11,28.922192659819707,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3861,False,"{'a': 0.9, 'e': 0.021046942054007693}",20,12,16.626955693788315,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3862,False,"{'a': 0.9, 'e': 0.021025905631917766}",20,7,28.49533592963295,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3863,False,"{'a': 0.9, 'e': 0.021004890235735225}",25,18,13.519759945453563,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3864,False,"{'a': 0.9, 'e': 0.02098389584444467}",25,16,15.755238625168595,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3865,False,"{'a': 0.9, 'e': 0.0209629224370517}",25,11,26.166572565164635,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3866,False,"{'a': 0.9, 'e': 0.02094196999258292}",20,2,28.607533511210622,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3867,False,"{'a': 0.9, 'e': 0.020921038490085878}",30,13,17.818723530245958,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3868,False,"{'a': 0.9, 'e': 0.020900127908629072}",20,16,8.896078649441192,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3869,False,"{'a': 0.9, 'e': 0.020879238227301908}",25,13,22.985486138372533,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3870,False,"{'a': 0.9, 'e': 0.02085836942521472}",30,17,26.697911484850323,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3871,False,"{'a': 0.9, 'e': 0.020837521481498693}",25,17,16.44922178314837,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3872,False,"{'a': 0.9, 'e': 0.020816694375305884}",30,24,10.388622489820573,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3873,False,"{'a': 0.9, 'e': 0.020795888085809178}",35,20,31.66374736397502,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3874,False,"{'a': 0.9, 'e': 0.020775102592202298}",20,11,20.06985807549243,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3875,False,"{'a': 0.9, 'e': 0.020754337873699742}",30,16,26.7228472477944,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3876,False,"{'a': 0.9, 'e': 0.020733593909536788}",20,12,16.01621897618906,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3877,False,"{'a': 0.9, 'e': 0.020712870678969465}",20,8,22.56062633115971,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3878,False,"{'a': 0.9, 'e': 0.020692168161274557}",20,14,12.126109950216083,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3879,False,"{'a': 0.9, 'e': 0.02067148633574953}",25,18,14.20591224824512,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3880,False,"{'a': 0.9, 'e': 0.020650825181712566}",20,14,11.938162747383554,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3881,False,"{'a': 0.9, 'e': 0.020630184678502493}",20,12,16.372901514272794,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3882,False,"{'a': 0.9, 'e': 0.020609564805478826}",20,0,12.241345317211453,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
3883,False,"{'a': 0.9, 'e': 0.020588965542021685}",20,0,19.59738180643776,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
3884,False,"{'a': 0.9, 'e': 0.0205683868675318}",25,12,26.03212708637559,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3885,False,"{'a': 0.9, 'e': 0.02054782876143049}",20,12,10.053298450427512,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
3886,False,"{'a': 0.9, 'e': 0.02052729120315966}",25,14,20.54186581904469,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3887,False,"{'a': 0.9, 'e': 0.02050677417218174}",30,16,25.14415316632119,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3888,False,"{'a': 0.9, 'e': 0.020486277647979705}",30,18,24.034530287462612,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3889,False,"{'a': 0.9, 'e': 0.020465801610057018}",20,3,30.51711065786991,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3890,False,"{'a': 0.9, 'e': 0.020445346037937653}",25,0,33.2965442105205,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3891,False,"{'a': 0.9, 'e': 0.020424910911166032}",20,8,23.61127891524143,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3892,False,"{'a': 0.9, 'e': 0.02040449620930702}",25,18,10.77042617631451,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3893,False,"{'a': 0.9, 'e': 0.020384101911945913}",30,17,22.63161107340149,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3894,False,"{'a': 0.9, 'e': 0.020363727998688425}",25,7,30.386993177316633,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3895,False,"{'a': 0.9, 'e': 0.02034337444916063}",30,24,12.758350566872465,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3896,False,"{'a': 0.9, 'e': 0.020323041243008984}",25,16,19.841730309345124,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3897,False,"{'a': 0.9, 'e': 0.02030272835990026}",30,18,26.015697564564608,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3898,False,"{'a': 0.9, 'e': 0.0202824357795216}",20,13,12.408468157149269,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3899,False,"{'a': 0.9, 'e': 0.02026216348158041}",25,17,14.722938909401787,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3900,False,"{'a': 0.9, 'e': 0.02024191144580439}",35,20,29.18806347548174,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3901,False,"{'a': 0.9, 'e': 0.020221679651941493}",25,11,26.481183633213607,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3902,False,"{'a': 0.9, 'e': 0.020201468079759942}",30,14,20.03199021883842,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
3903,False,"{'a': 0.9, 'e': 0.020181276709048155}",25,13,24.027741637778465,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3904,False,"{'a': 0.9, 'e': 0.020161105519614756}",25,14,20.372814119091036,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3905,False,"{'a': 0.9, 'e': 0.02014095449128855}",30,12,29.12429192752897,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3906,False,"{'a': 0.9, 'e': 0.020120823603918526}",30,21,17.80301909248909,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3907,False,"{'a': 0.9, 'e': 0.020100712837373778}",25,17,15.071450016089916,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3908,False,"{'a': 0.9, 'e': 0.020080622171543543}",25,9,25.50551793408404,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3909,False,"{'a': 0.9, 'e': 0.020060551586337145}",20,12,18.590125142144636,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3910,False,"{'a': 0.9, 'e': 0.020040501061684014}",25,18,14.622008758669393,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3911,False,"{'a': 0.9, 'e': 0.020020470577533613}",25,12,23.421075393742893,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3912,False,"{'a': 0.9, 'e': 0.02000046011385546}",25,13,22.473779254876554,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3913,False,"{'a': 0.9, 'e': 0.019980469650639078}",25,16,17.779150623834077,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3914,False,"{'a': 0.9, 'e': 0.01996049916789402}",20,14,11.572346899819,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3915,False,"{'a': 0.9, 'e': 0.019940548645649793}",20,15,10.017999886917655,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3916,False,"{'a': 0.9, 'e': 0.019920618063955876}",20,13,9.226601686768907,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3917,False,"{'a': 0.9, 'e': 0.019900707402881673}",25,14,22.21806668947668,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3918,False,"{'a': 0.9, 'e': 0.01988081664251654}",30,22,14.91658182647284,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3919,False,"{'a': 0.9, 'e': 0.019860945762969703}",20,14,10.938691195763358,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3920,False,"{'a': 0.9, 'e': 0.019841094744370288}",30,16,28.45653693223454,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3921,False,"{'a': 0.9, 'e': 0.01982126356686726}",20,12,14.71439460235479,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3922,False,"{'a': 0.9, 'e': 0.01980145221062946}",20,10,19.956467911735093,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3923,False,"{'a': 0.9, 'e': 0.019781660655845523}",25,16,14.35755549225859,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3924,False,"{'a': 0.9, 'e': 0.019761888882723885}",20,16,6.012824878387924,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3925,False,"{'a': 0.9, 'e': 0.019742136871492774}",25,19,12.32851748347316,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3926,False,"{'a': 0.9, 'e': 0.019722404602400184}",30,24,13.770171093868228,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3927,False,"{'a': 0.9, 'e': 0.01970269205571384}",20,7,12.68780923502327,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
3928,False,"{'a': 0.9, 'e': 0.019682999211721196}",20,14,11.067089628562972,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3929,False,"{'a': 0.9, 'e': 0.019663326050729395}",35,24,21.194273919369493,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3930,False,"{'a': 0.9, 'e': 0.019643672553065292}",35,26,15.26636408296713,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3931,False,"{'a': 0.9, 'e': 0.019624038699075377}",25,13,22.793392446902576,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3932,False,"{'a': 0.9, 'e': 0.019604424469125796}",20,7,20.95401917119107,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3933,False,"{'a': 0.9, 'e': 0.019584829843602315}",20,14,13.887378202723012,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3934,False,"{'a': 0.9, 'e': 0.019565254802910315}",30,17,22.997231236625257,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3935,False,"{'a': 0.9, 'e': 0.019545699327474745}",25,12,17.865818124250065,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
3936,False,"{'a': 0.9, 'e': 0.019526163397740135}",20,11,17.646692963143373,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3937,False,"{'a': 0.9, 'e': 0.019506646994170537}",20,8,23.719353180508108,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3938,False,"{'a': 0.9, 'e': 0.019487150097249575}",20,12,16.392390309999243,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3939,False,"{'a': 0.9, 'e': 0.019467672687480328}",20,16,7.5608942556655485,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3940,False,"{'a': 0.9, 'e': 0.01944821474538539}",25,0,10.788166978016756,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
3941,False,"{'a': 0.9, 'e': 0.019428776251506814}",25,11,19.032300109928862,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3942,False,"{'a': 0.9, 'e': 0.019409357186406115}",25,8,30.4168229074381,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3943,False,"{'a': 0.9, 'e': 0.019389957530664217}",30,15,17.034013261973463,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
3944,False,"{'a': 0.9, 'e': 0.01937057726488147}",25,7,28.774931333249548,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3945,False,"{'a': 0.9, 'e': 0.019351216369677595}",20,12,-7.213609388419926,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
3946,False,"{'a': 0.9, 'e': 0.019331874825691705}",25,13,22.27805207847284,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3947,False,"{'a': 0.9, 'e': 0.019312552613582255}",25,7,33.23435558773665,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3948,False,"{'a': 0.9, 'e': 0.019293249714027027}",20,5,24.929024400385586,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3949,False,"{'a': 0.9, 'e': 0.01927396610772311}",20,14,11.898249700376148,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3950,False,"{'a': 0.9, 'e': 0.01925470177538692}",25,9,28.88090693754606,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3951,False,"{'a': 0.9, 'e': 0.01923545669775411}",20,2,33.098197883673095,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3952,False,"{'a': 0.9, 'e': 0.019216230855579598}",20,8,22.70597448038796,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3953,False,"{'a': 0.9, 'e': 0.019197024229637535}",20,8,13.172143226552462,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3954,False,"{'a': 0.9, 'e': 0.01917783680072131}",25,11,-13.96148589478712,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
3955,False,"{'a': 0.9, 'e': 0.019158668549643484}",25,14,-2.3290682534327574,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
3956,False,"{'a': 0.9, 'e': 0.019139519457235802}",20,7,24.77984296132835,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3957,False,"{'a': 0.9, 'e': 0.019120389504349168}",25,15,20.716950196079324,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3958,False,"{'a': 0.9, 'e': 0.019101278671853638}",20,12,14.45921281207437,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3959,False,"{'a': 0.9, 'e': 0.01908218694063837}",20,9,21.018299901908435,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3960,False,"{'a': 0.9, 'e': 0.019063114291611637}",35,17,33.771838106174236,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3961,False,"{'a': 0.9, 'e': 0.01904406070570077}",20,11,20.709460973846674,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3962,False,"{'a': 0.9, 'e': 0.01902502616385221}",30,16,27.262134337134825,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3963,False,"{'a': 0.9, 'e': 0.019006010647031397}",25,15,17.35095536106479,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3964,False,"{'a': 0.9, 'e': 0.018987014136222814}",20,15,10.738160868549548,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3965,False,"{'a': 0.9, 'e': 0.01896803661242994}",20,13,13.096095314481353,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3966,False,"{'a': 0.9, 'e': 0.01894907805667527}",20,13,13.080808033270607,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3967,False,"{'a': 0.9, 'e': 0.018930138450000238}",30,18,23.359747364478398,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3968,False,"{'a': 0.9, 'e': 0.018911217773465227}",25,12,23.48595449966821,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3969,False,"{'a': 0.9, 'e': 0.01889231600814957}",20,12,13.72537473686513,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3970,False,"{'a': 0.9, 'e': 0.018873433135151486}",20,16,6.789962043225679,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3971,False,"{'a': 0.9, 'e': 0.01885456913558812}",20,11,15.82104327601473,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3972,False,"{'a': 0.9, 'e': 0.01883572399059546}",25,15,21.24196411807645,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3973,False,"{'a': 0.9, 'e': 0.018816897681328354}",30,11,37.00256721247687,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3974,False,"{'a': 0.9, 'e': 0.018798090188960496}",25,12,17.042841291974383,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3975,False,"{'a': 0.9, 'e': 0.0187793014946844}",20,8,18.747587481833627,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3976,False,"{'a': 0.9, 'e': 0.018760531579711363}",20,3,25.65069048832781,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3977,False,"{'a': 0.9, 'e': 0.01874178042527147}",25,0,41.51673227207614,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3978,False,"{'a': 0.9, 'e': 0.018723048012613555}",20,5,25.13416768754503,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3979,False,"{'a': 0.9, 'e': 0.018704334323005223}",20,3,29.153528522408884,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3980,False,"{'a': 0.9, 'e': 0.018685639337732773}",20,12,10.990750552079644,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3981,False,"{'a': 0.9, 'e': 0.018666963038101215}",35,23,21.91551542905428,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3982,False,"{'a': 0.9, 'e': 0.018648305405434242}",30,7,49.32345350782776,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3983,False,"{'a': 0.9, 'e': 0.01862966642107424}",20,16,8.539080344011428,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
